id,AREA_SQKM,Long,Lat,Age_0_4_yr_M,Age_0_4_yr_F,Age_5_14_yr_M,Age_5_14_yr_F,Age_15_19_yr_M,Age_15_19_yr_F,Age_20_24_yr_M,Age_20_24_yr_F,Age_25_34_yr_M,Age_25_34_yr_F,Age_35_44_yr_M,Age_35_44_yr_F,Age_45_54_yr_M,Age_45_54_yr_F,Age_55_64_yr_M,Age_55_64_yr_F,Age_65_74_yr_M,Age_65_74_yr_F,Age_75_84_yr_M,Age_75_84_yr_F,Age_85ov_M,Age_85ov_F,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Australian_citizen_M,Australian_citizen_F,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,Total_Total,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,SEO_Males,SEO_Females,Buddhism_M,Buddhism_F,Christianity_Tot_M,Christianity_Tot_F,Hinduism_M,Hinduism_F,Islam_M,Islam_F,Judaism_M,Judaism_F,Other_Religions_Tot_M,Other_Religions_Tot_F,No_Religion_M,No_Religion_F,M_Tot_Volunteer,M_Tot_N_a_volunteer,F_Tot_Volunteer,F_Tot_N_a_volunteer,Total_PDs_Dwellings,Total_PDs_Persons,O_OR_Total,O_MTG_Total,R_Tot_Total,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Tot_LF_M,lfs_Tot_LF_F,M_PGrad_Deg_Total,M_BachDeg_Total,F_PGrad_Deg_Total,F_BachDeg_Total,STATE,Infant_Mort,Accidental_Mort,Old_Age_M,Old_Age_F,Density,Stay_at_home,Aboriginal,Foreign,Unemp,Marriage_Prob,Male_Ratio,Dist_Major_City,Imp_State,AUS_MORT_DTH
202,17.89464722,146.7901571,-19.32420421,261,291,759,737,552,392,586,360,534,445,608,734,694,731,465,469,243,229,108,133,35,102,4495,4429,350,192,73,78,11,7,9,6,93,91,3860,3593,800,901,4224,3957,403,475,4311,4069,2098,2040,4011,4324,635,276,1907,774,2060,1,1943,3.1,9246,1954,59,144,57,1612,2011,89,243,216,1032,94,89,4536,4361,215,173,4223,3956,46,63,3259,3388,64,78,17,32,3,0,23,35,1045,769,762,2864,844,2603,2913,8334,855,1094,746,80,85,2988,2413,190,459,130,636,QLD,0.059701493,0.102314514,0.041743268,0.050178436,489.3449396,0.516816265,0.019898345,0.278901265,0.017843625,0.087379691,1.136257036,1106.408961,Imp,-0.150266503
203,20.20895987,152.7162463,-27.60551839,307,307,552,531,267,273,243,245,461,502,422,447,403,420,315,314,192,220,114,118,24,36,3142,3272,159,139,224,215,10,4,4,11,238,230,2693,2822,351,383,2980,3122,115,127,2861,2998,782,891,3104,3253,159,127,1500,483,1050,1.1,937,2.7,6646,930,109,244,68,1087,945,135,324,180,991,238,231,2839,3010,222,173,2980,3124,23,22,2014,2228,5,0,4,7,0,0,10,29,846,770,289,1880,378,1962,2532,6355,442,722,1102,171,131,1509,1267,18,78,11,141,QLD,0.092386398,0.073427626,0.049646457,0.056265985,313.3581298,0.516172709,0.070407703,0.146833158,0.04543403,0.159470438,1.041337962,33.78066264,Imp,-0.264814881
204,1.61031407,149.0379044,-35.34709247,126,134,189,166,66,91,77,68,210,226,244,264,189,213,175,225,146,158,57,64,9,23,1404,1548,84,85,24,27,0,0,0,0,24,27,1142,1211,290,357,1283,1396,154,177,1354,1489,753,830,1401,1554,49,60,2000,838,2059,1,1686,2.5,3063,616,26,85,27,421,629,44,168,93,396,23,27,1410,1553,54,53,1283,1396,20,36,756,933,10,7,12,7,3,3,9,16,504,473,228,878,334,922,1298,2957,402,476,309,35,24,824,835,83,221,69,290,ACT,0.084884101,0.04733921,0.069190601,0.079960836,1173.422017,0.532637076,0.016644909,0.319190601,0.019255875,0.144582245,0.950798722,10.96510943,Imp,-0.358447122
205,81.58487134,115.6146324,-33.44460511,467,434,1023,1023,426,411,256,233,523,629,829,951,734,675,415,419,199,193,68,65,13,11,4570,4803,383,240,112,117,5,4,0,0,117,121,3536,3602,1159,1215,4387,4453,352,404,4098,4210,1468,1766,4486,4674,221,248,2032,728,1956,1,1862,3.1,9630,2055,78,200,35,1091,2121,129,239,101,1000,120,120,4603,4731,228,194,4386,4454,28,31,2979,3297,14,10,22,30,4,6,16,20,1412,1235,642,2573,858,2548,3347,9159,685,1608,696,87,107,2669,2282,85,330,45,560,WA,0.093561786,0.050778816,0.029072786,0.027930641,116.6073137,0.538469525,0.024711868,0.324992213,0.020143287,0.081196137,1.029301746,167.3365685,NotImp,-0.333227779
206,14.85374962,145.3479097,-38.06117654,1203,1118,2196,2012,870,881,594,602,1605,1819,2235,2398,1464,1369,737,765,371,396,145,149,24,35,11150,11294,291,251,29,35,3,5,3,0,35,40,7638,7699,3419,3519,8679,8679,2416,2590,9597,9701,4052,4843,11089,11252,235,190,2000,701,1781,1.1,1717,3.2,22768,4808,191,419,79,2546,4824,283,660,287,2361,35,42,11033,11194,374,309,8680,8679,415,425,6598,7166,307,297,347,327,10,18,103,108,2807,2481,1031,6580,1351,6682,7340,22341,1101,4291,1490,252,313,6473,5665,300,951,231,1324,VIC,0.101941321,0.052529866,0.023716457,0.025473231,1436.127134,0.508805832,0.003293952,0.524572884,0.024814441,0.08428126,1.045782692,43.50322523,NotImp,-0.188737133
207,7.568839104,138.5612563,-35.008496,396,390,697,689,468,369,495,526,1028,1072,903,896,822,860,747,846,578,800,483,684,159,325,6491,7183,284,275,92,112,3,0,0,3,95,115,4558,4983,1855,2081,4984,5487,1455,1635,5617,6203,2535,2829,6343,6975,377,434,1517,455,1155,1.1,864,2.2,14128,2599,117,502,178,2284,2615,196,771,824,1974,97,113,6373,7010,305,334,4985,5486,162,203,3479,4297,114,108,234,236,8,4,77,91,1934,1756,903,4309,1232,4662,6505,13316,1880,1631,2214,258,198,3226,3045,183,651,188,908,SA,0.055634202,0.072267837,0.086347229,0.128034539,1648.764766,0.528487508,0.014863048,0.497275108,0.032274046,0.183169368,0.977495672,9.558951275,Imp,0.669403873
208,8068.684731,143.0061839,-35.90974519,170,168,437,390,211,190,122,98,222,222,344,354,462,460,550,448,369,380,248,298,93,151,3028,2956,204,200,13,17,3,4,0,0,16,21,2915,2852,174,183,3054,3008,84,67,3045,2971,625,872,3031,2927,148,140,737,406,961,1.1,742,2.3,6247,1410,78,211,109,814,1388,75,178,402,556,18,21,3114,3058,99,79,3055,3008,5,9,2348,2421,11,11,3,0,0,3,4,10,612,510,1111,1305,1117,1298,3188,5960,1458,590,447,66,40,1621,1210,13,112,18,239,VIC,0.054105971,0.035216904,0.113636364,0.132682458,0.774131854,0.505761844,0.005921895,0.081306018,0.016965429,0.168533931,1.054212933,274.1300514,NotImp,0.128155187
209,27.77411637,151.4121308,-33.30482821,214,172,392,393,172,192,128,157,306,322,355,386,308,335,238,275,208,193,116,112,33,28,2356,2486,114,79,59,70,0,0,4,0,63,70,1881,2000,424,434,2124,2226,207,229,2136,2266,689,798,2243,2427,186,102,1842,549,1366,1.1,1206,2.8,4959,1007,73,142,43,601,997,78,217,141,567,64,70,2255,2381,151,115,2124,2226,29,31,1650,1832,37,33,16,12,0,3,13,17,527,481,228,1481,332,1535,1779,4668,461,683,498,75,65,1242,1126,34,142,36,222,NSW,0.077838274,0.057471264,0.071975806,0.067137097,172.3423905,0.524193548,0.026814516,0.260887097,0.028225806,0.139919355,1.02532171,65.38685259,NotImp,-0.255888317
210,24.85696117,152.9214614,-27.14318342,120,100,385,369,219,220,154,124,169,159,312,387,478,454,353,324,187,171,55,52,10,15,2316,2301,128,72,40,30,4,0,0,0,44,30,2006,1915,359,381,2314,2230,65,81,2226,2156,737,822,2328,2302,34,54,1950,579,1632,1.1,1597,3.2,4718,1157,46,128,33,571,1168,50,132,83,475,44,29,2325,2276,75,70,2316,2229,5,17,1671,1675,3,5,0,3,0,0,4,10,566,491,290,1537,396,1418,1532,4628,491,811,131,73,60,1427,1235,24,124,21,169,QLD,0.046629928,0.058923273,0.053401144,0.050434414,182.4653705,0.514727697,0.015681288,0.187751642,0.028183937,0.100021191,1.084369449,37.8198507,Imp,-0.355735496
211,11.67101674,151.1626472,-33.76055337,439,428,1348,1339,831,830,594,576,744,837,987,1261,1425,1638,1098,1165,731,757,431,583,210,501,8468,9558,371,356,13,12,0,0,0,0,13,12,4873,5445,3662,4132,5886,6457,2676,3149,7335,8202,5505,5900,8336,9152,331,627,3033,781,2632,1.1,2384,2.9,18446,4390,91,246,170,2154,4624,142,461,783,2139,11,11,8538,9599,291,303,5886,6458,308,421,4789,5965,137,151,68,75,235,225,102,97,2491,2315,1634,5028,2352,5307,6861,17490,2862,1950,1233,260,211,4733,4165,1163,2246,770,2401,NSW,0.04700206,0.063428386,0.074375237,0.099799425,1455.76321,0.538244701,0.001355234,0.738277227,0.025532607,0.102618312,0.946252677,12.57640403,NotImp,0.987892367
212,4010.129065,118.2073373,-34.71890061,72,67,222,230,105,105,69,40,87,116,197,210,287,309,247,209,178,128,63,41,5,10,1379,1353,154,110,9,13,0,0,0,0,9,13,1199,1163,275,252,1441,1374,50,46,1390,1347,509,572,1392,1348,130,131,1372,535,1298,1.1,1118,2.6,2999,681,32,117,29,377,698,26,107,52,281,7,15,1475,1407,49,44,1443,1373,16,10,774,790,0,3,3,3,3,3,11,12,561,525,360,810,374,730,1416,2740,477,319,247,44,27,892,735,28,106,22,152,WA,0.046348783,0.036345448,0.082,0.059666667,0.747669784,0.502333333,0.007333333,0.207666667,0.023666667,0.121,1.074333801,377.0928308,NotImp,-0.382154699
213,25.3927688,115.9907577,-32.16346984,691,656,1064,1102,572,542,684,662,1173,1152,1006,1008,938,979,829,912,546,620,354,465,107,178,7506,7946,459,329,395,435,9,12,7,5,411,452,5243,5304,2022,2301,6678,6947,681,741,6444,6686,1861,2150,7249,7586,485,553,1517,488,1124,1.1,940,2.5,15873,2354,293,619,180,2766,2368,321,840,653,2337,411,452,6981,7292,574,531,6677,6948,75,100,4046,4726,51,46,90,79,3,3,73,84,2469,2199,653,4864,929,4919,6674,14833,1380,2205,2192,321,275,3937,3091,49,218,41,372,WA,0.084861085,0.084798085,0.063437067,0.079564067,601.4147329,0.529482172,0.054365629,0.361912561,0.037545672,0.18306665,1.045830598,26.52304914,NotImp,0.300394798
214,5.414984846,115.7658606,-32.01175457,220,233,545,769,311,552,344,380,597,649,595,649,678,753,613,645,437,416,210,265,80,184,4365,5240,266,255,46,75,3,0,0,6,49,81,2881,3421,1433,1739,3836,4526,502,679,3704,4453,2711,3026,4199,4741,304,701,2532,777,2627,1.1,1636,2.4,9945,1837,88,287,81,1572,1930,107,424,377,1654,49,81,4278,5098,303,316,3835,4527,71,88,2673,3558,56,44,47,38,14,14,32,32,1228,1222,783,2724,1267,2876,4303,8941,1340,1008,1370,108,103,2593,2341,405,996,293,1148,WA,0.045550528,0.072800402,0.073094711,0.086969636,1550.27646,0.553589383,0.013070581,0.437663382,0.021214559,0.137140559,0.905003909,10.75782998,NotImp,0.129927189
215,4.628911028,138.630995,-34.79662793,0,0,0,0,0,0,37,0,34,3,3,0,0,0,0,0,0,0,0,0,0,0,73,3,0,0,0,0,0,0,0,0,0,0,5,0,68,4,32,0,43,4,7,0,72,4,0,0,93,8,0,77,0,0,0,0,100,0,0,0,0,73,0,0,0,0,3,0,0,74,3,0,0,31,0,0,0,28,0,0,0,0,0,3,0,0,0,38,3,11,64,0,3,0,0,0,0,0,0,0,3,0,11,43,0,3,SA,0,0.37,0,0,17.76542559,0.02970297,0,1.178217822,0,0,18.5,14.94445322,Imp,-0.460761877
216,3.787071988,151.1103483,-33.94179174,405,384,811,717,362,349,333,311,680,759,904,902,776,789,662,704,482,555,372,401,126,225,5788,5947,126,148,32,36,4,0,0,0,36,36,3462,3412,2150,2404,2508,2515,3157,3362,5164,5315,2641,2679,5664,5847,234,181,2500,522,1480,1.2,1312,2.9,11926,2728,80,241,123,1533,2740,134,331,483,1303,33,38,5605,5815,276,243,2507,2516,239,325,3928,4255,44,35,310,316,5,6,24,25,952,792,536,3834,706,3938,4339,11511,1850,1143,943,167,130,2994,2540,216,705,169,780,NSW,0.066157974,0.053999665,0.082166513,0.099019032,2491.293223,0.50918085,0.006036723,0.928397753,0.024901484,0.116709986,1.021949533,12.15782221,NotImp,0.376410694
217,71.85461172,144.6658279,-38.15333885,153,139,309,287,161,129,101,99,197,225,318,369,369,382,568,665,571,567,323,345,94,127,2874,3100,290,235,28,22,3,4,0,3,31,29,2509,2710,499,488,2818,3026,250,207,2897,3099,804,963,2882,3050,93,127,1517,409,941,1,763,2.1,6151,1524,116,273,128,666,1522,92,325,359,608,34,25,3015,3202,115,106,2817,3026,21,26,2021,2221,0,0,4,0,3,3,10,14,828,782,491,1979,670,2008,5823,5933,1403,623,664,90,90,1265,1084,46,183,58,294,VIC,0.047471956,0.032515038,0.160598179,0.168888166,84.42842333,0.551040312,0.009752926,0.234720416,0.029258778,0.210175553,0.977750309,45.85269008,NotImp,0.15707386
218,2.095670174,149.0438915,-35.20592525,117,82,262,237,134,111,116,106,205,237,268,273,236,261,242,281,156,130,42,38,11,11,1723,1683,68,82,24,20,0,0,0,0,24,20,1334,1342,309,298,1458,1438,186,208,1585,1590,860,847,1618,1617,150,101,1950,901,2266,1,2163,2.9,3485,789,22,94,23,483,807,40,127,68,404,21,22,1618,1622,150,122,1458,1438,15,21,954,1076,16,15,7,12,3,3,3,6,566,454,269,1002,332,982,1215,3239,411,544,178,28,23,980,951,88,231,65,261,ACT,0.057101865,0.063701578,0.059954102,0.05134825,1125.765926,0.502294894,0.012621916,0.287148594,0.014629948,0.107286288,1.076413959,11.43901759,Imp,-0.373084552
219,46.88747653,150.4622463,-33.72405185,359,392,857,796,402,365,241,235,511,562,772,877,847,979,756,816,363,429,179,225,46,72,5056,5499,278,248,150,130,0,0,0,0,150,130,4185,4563,884,969,4868,5238,244,333,4795,5233,1954,2376,4994,5460,182,146,1733,581,1534,1.1,1256,2.6,10782,2127,127,369,80,1413,2148,173,578,303,1362,150,130,4932,5403,251,215,4867,5239,53,115,2903,3342,9,10,20,14,12,12,61,95,1693,1656,897,2961,1144,3168,4514,10456,1352,2000,669,144,138,2836,2709,176,515,264,811,NSW,0.069653126,0.044147653,0.054530279,0.067328202,225.152812,0.535750719,0.0259668,0.225354725,0.026152277,0.151163869,0.967174465,70.64249359,NotImp,-0.091553816
220,7462.568492,130.8162147,-11.56000274,113,105,265,259,127,114,107,95,246,202,192,187,153,153,83,105,25,27,8,13,0,0,1245,1166,74,93,1094,1134,11,0,13,12,1118,1146,1303,1248,0,4,279,197,1004,1037,1309,1248,195,161,1184,1174,157,53,542,250,588,1.6,764,4,2572,350,10,34,18,525,349,35,14,74,425,1119,1148,188,108,10,6,280,196,3,3,1168,1146,0,0,3,0,0,0,6,0,91,66,93,808,98,769,641,2357,8,8,511,40,35,457,355,12,30,6,48,NT,0.084758942,0.078538103,0.012825496,0.015546055,0.344607275,0.481927711,0.879906724,0.794792072,0.029148853,0.071900505,1.131217839,2714.885568,Imp,-0.446475924
221,7.165359989,153.0964742,-27.43483572,6,6,8,15,9,6,3,3,15,10,24,19,36,15,29,16,13,12,4,7,3,3,135,112,16,0,3,3,3,0,0,0,6,3,102,86,29,21,127,103,9,10,116,101,36,28,130,116,17,3,1300,688,1125,1.2,1075,2.2,266,39,11,21,6,57,36,0,10,13,34,4,6,135,105,10,3,127,102,0,0,82,70,6,0,0,0,0,0,0,0,35,28,16,104,20,63,124,248,44,29,37,6,3,90,53,3,6,0,10,QLD,0.045112782,0.022556391,0.074906367,0.082397004,32.57664088,0.479400749,0.033707865,0.258426966,0.033707865,0.228464419,1.363636364,8.252366129,Imp,-0.445095838
222,4.791858662,151.0836844,-33.80956936,572,539,831,736,399,365,604,671,2006,1970,1353,1348,1039,1071,846,844,461,526,261,320,69,168,8153,8314,287,246,23,25,3,3,4,0,30,28,4059,3852,3889,4320,4036,3908,3956,4319,6266,6248,4855,4990,7868,8127,429,324,2167,691,1729,1.2,1425,2.4,16746,3663,165,394,102,2713,3674,205,567,471,2366,30,26,7943,8200,468,332,4037,3908,346,476,4557,5011,564,475,183,174,7,15,130,109,1930,1729,989,5507,1297,5544,7140,15998,1648,1939,2937,278,315,5091,4470,748,1691,664,1921,NSW,0.066344202,0.076137585,0.04723234,0.060548158,2891.299836,0.513584523,0.003463307,0.984295695,0.035409327,0.113692005,1.070106491,13.08329839,NotImp,0.13407113
223,4.373363897,138.514609,-35.14899352,289,293,473,449,285,250,247,280,552,558,484,455,445,554,470,491,282,257,116,150,51,79,3506,3671,189,145,112,120,3,0,3,0,118,120,2798,2884,715,787,3331,3451,223,253,3281,3429,868,1034,3482,3642,131,132,1283,405,971,1.1,796,2.4,7384,1141,112,333,83,1267,1138,123,448,240,1121,116,122,3448,3591,132,105,3329,3451,26,28,1650,1990,7,9,7,9,5,0,20,22,1530,1396,333,2382,451,2424,3185,7123,580,1137,1134,181,125,1707,1512,15,90,21,157,SA,0.078819068,0.071370531,0.060798917,0.065809072,1374.185732,0.52268111,0.032227488,0.267840217,0.041435342,0.181313473,1.044387899,25.70973233,Imp,-0.130117979
224,11.77630265,153.2675308,-27.53298271,333,255,759,754,499,507,471,405,627,634,748,846,1018,1153,1033,1188,740,823,460,683,160,318,6476,7249,371,319,87,80,5,0,4,6,96,86,4513,4983,2065,2273,6153,6811,482,566,5672,6343,2804,2987,6418,7156,326,397,2000,585,1565,1,1139,2.4,14296,3098,195,489,184,1791,3101,236,818,823,1580,94,86,6504,7223,251,258,6153,6811,102,122,4483,5442,26,27,18,22,4,4,28,31,1645,1390,957,4439,1408,4779,6356,13571,2116,1528,1919,174,194,3707,3485,176,632,118,815,QLD,0.041130386,0.061275881,0.095124851,0.127579212,1118.946568,0.532978947,0.012729943,0.376722389,0.025739666,0.191998321,0.956157498,25.04046552,Imp,0.678404079
225,125.121991,152.4669648,-31.90932153,638,570,1360,1303,677,681,467,516,849,964,1048,1178,1243,1343,1213,1401,1125,1163,709,888,257,514,9034,9985,552,537,750,810,25,11,15,22,790,843,8333,9148,687,757,8895,9791,238,273,8754,9672,1840,2214,8860,9679,714,786,1300,390,907,1.1,732,2.3,20038,3619,305,764,331,2571,3639,359,1013,1266,2374,788,844,8344,9211,454,466,8894,9790,57,72,6787,7976,21,16,15,17,4,3,21,26,1822,1591,1253,5596,1692,6222,8687,18541,2904,2088,2586,445,345,3922,3611,61,334,44,496,NSW,0.060285458,0.049056792,0.104346524,0.128000399,158.8779232,0.525824642,0.081491092,0.097559758,0.039423125,0.201507061,0.958025185,247.4829763,NotImp,1.300790007
226,1.657231821,149.107363,-35.2028231,24,40,14,22,7,4,36,38,112,126,46,42,19,17,5,5,3,3,0,0,0,0,255,283,10,15,4,5,0,0,0,0,4,5,169,189,94,101,179,179,85,110,230,238,187,203,255,284,6,3,2600,1203,2278,1.1,2008,2.4,546,105,0,12,0,110,100,9,13,6,110,0,7,260,282,6,6,179,178,6,18,121,153,13,20,16,14,0,3,0,3,91,76,33,189,45,185,324,541,9,140,85,5,11,207,197,30,55,33,78,ACT,0.117216117,0.135531136,0.005484461,0.005484461,205.4769914,0.535648995,0.016453382,0.71297989,0.029250457,0.073126143,1.023076923,9.014459921,Imp,-0.459446826
227,13.27285137,153.1817577,-27.68013787,468,507,755,746,391,370,395,395,889,916,775,829,638,678,570,587,325,266,94,88,18,31,5136,5245,182,168,83,84,3,3,6,11,92,98,3809,3864,1277,1323,4741,4789,382,448,4472,4558,1838,2092,5103,5232,167,134,1889,664,1546,1.1,1464,2.9,10635,2031,130,260,53,1623,2055,138,409,162,1392,90,98,5032,5137,196,177,4741,4788,53,75,3247,3578,15,16,75,74,3,0,30,33,1401,1205,527,3310,717,3198,3755,10337,725,1883,917,197,155,3150,2745,59,251,50,459,QLD,0.09167842,0.074283028,0.041086875,0.036197819,745.1209099,0.510248214,0.017863859,0.322489658,0.033095149,0.108311395,1.05957362,28.0037422,Imp,-0.270717578
228,170.29449,141.4791685,-31.94418429,518,552,1206,1065,593,552,512,522,925,959,1022,1100,1344,1389,1330,1268,833,957,581,799,155,336,8339,8905,678,595,639,716,11,8,11,9,661,733,7969,8383,412,416,8216,8701,209,206,8170,8665,1484,1734,8123,8553,1011,1066,958,414,994,1.1,786,2.2,18756,3360,275,690,281,2690,3313,318,806,1128,2315,661,734,7825,8199,532,567,8217,8701,46,43,5083,5907,19,11,12,14,0,3,19,29,2648,2298,1166,5268,1473,5498,8950,16674,3348,2167,1557,371,263,4029,3611,50,267,73,516,NSW,0.057048411,0.055129025,0.083648771,0.111531695,109.4956411,0.510902596,0.074318921,0.066268593,0.033800714,0.186490377,1.004566719,425.983966,NotImp,0.76615209
229,30.19249024,145.0307337,-38.27544374,583,561,1334,1268,592,525,359,331,585,647,1265,1444,1142,1217,912,1121,816,930,490,543,148,274,7667,8328,559,533,13,30,4,0,0,0,17,30,6166,6648,1690,1805,7570,8064,301,380,7232,7739,2986,3590,7513,8067,312,434,1950,617,1676,1,1415,2.7,16324,3953,134,383,179,1659,3976,224,671,662,1498,18,32,7842,8380,365,453,7570,8064,58,66,4830,5660,6,4,16,5,16,14,9,27,2507,2268,1142,4684,1528,4928,7352,15582,2203,2663,784,150,119,4269,3892,167,802,161,1040,VIC,0.070080863,0.042269052,0.08906585,0.107013783,523.3310927,0.544379786,0.00287902,0.255803982,0.016477795,0.138009188,0.964248037,51.63726063,NotImp,0.598871093
230,3.636696774,150.899703,-33.86794393,223,212,566,506,298,287,265,289,493,526,476,507,527,584,496,564,302,306,146,137,15,37,3732,3891,76,63,23,12,0,0,0,0,23,12,1721,1691,1955,2140,974,977,2731,2871,3410,3587,1513,1539,3750,3904,127,153,2000,391,1270,1.1,1318,3.4,7933,1689,85,142,43,1060,1696,115,222,258,945,22,12,3688,3863,95,82,975,976,596,611,2677,2832,15,21,111,113,0,0,19,13,246,210,186,2624,292,2753,2313,7654,846,838,465,156,145,1880,1514,38,273,36,312,NSW,0.054834237,0.069834867,0.058356441,0.060499118,1710.916281,0.5,0.004411394,1.222208218,0.037937988,0.109024452,1.038178347,28.37127403,NotImp,-0.2556214
231,3.580022175,151.0728855,-33.92101695,1368,1336,1846,1676,738,642,959,938,2835,2536,2006,1629,1460,1299,937,852,606,523,348,391,104,179,12917,11770,289,232,28,22,5,11,0,0,33,33,4217,4129,7685,6826,1977,1825,9989,9174,8800,8237,5832,4848,12184,11120,986,848,1517,362,897,1.5,858,3,25139,5601,301,568,136,3386,5311,326,748,581,2026,33,32,12026,11040,1146,930,1977,1826,571,673,3475,3735,283,256,6728,5562,0,0,83,57,753,685,728,7913,721,7131,8192,23302,1654,1905,3824,629,478,6223,3295,861,1436,485,1207,NSW,0.107561956,0.07546044,0.042084328,0.043476531,5488.838054,0.479673827,0.002625298,1.339459029,0.044033413,0.105807478,1.193691251,13.73459152,NotImp,0.300454714
232,94.05416434,149.6292141,-33.41522772,422,385,819,715,340,322,282,276,559,572,613,701,575,611,540,531,362,309,190,222,42,109,4492,4559,254,193,228,259,6,7,3,3,237,269,4166,4174,326,336,4406,4409,137,157,4367,4420,1166,1463,4396,4405,272,302,1733,580,1503,1.1,1318,2.8,9375,1902,100,226,83,1187,1905,125,304,282,1039,235,270,4299,4298,210,185,4406,4410,18,25,3546,3761,6,9,12,14,0,0,14,22,763,601,534,2701,704,2707,3422,8802,1008,1301,768,105,100,2387,2124,60,239,44,414,NSW,0.08608,0.05952,0.063353242,0.068259386,98.62797769,0.513331911,0.053967577,0.101962457,0.021864334,0.119453925,1.059401519,154.4710051,NotImp,-0.073670773
233,168690.3155,131.4561073,-29.77446249,3,0,11,3,4,3,5,4,13,4,14,8,8,7,8,9,0,4,0,0,0,0,59,33,8,9,38,30,0,0,0,0,38,30,58,44,5,0,34,12,30,27,64,43,17,9,39,31,81,14,0,440,1056,1.3,500,2,165,11,4,3,0,33,6,0,6,0,29,38,30,28,12,0,0,35,12,0,0,47,29,0,0,0,0,0,0,0,3,14,5,6,42,6,32,43,74,0,0,22,0,0,38,16,0,6,0,0,SA,0.018181818,0.054545455,0,0.024096386,0.000978118,0.246987952,0.409638554,0.373493976,0,0.078313253,1.692307692,882.0097614,Imp,-0.460310789
234,1.580799139,144.930902,-37.7838277,319,313,430,459,185,240,492,518,1095,1222,684,705,427,477,353,372,186,229,129,200,50,75,4166,4616,182,194,23,25,3,5,0,0,26,30,2338,2415,1588,1998,2344,2349,1622,2098,3227,3551,2314,2581,3923,4396,406,344,2000,587,1471,1.2,1105,2.2,9071,1254,106,249,61,1927,1219,180,358,336,1949,25,30,3929,4422,396,357,2345,2350,250,377,1558,1892,130,96,503,585,9,5,39,34,1306,1318,535,2603,734,2882,4216,8319,596,758,2286,199,185,2329,2261,300,813,304,1025,VIC,0.069672583,0.111343843,0.040233686,0.055555556,3514.802785,0.528880071,0.00617284,0.805335097,0.042328042,0.142195767,1.013277428,4.407833721,NotImp,-0.13383632
235,3.630715961,115.8358482,-31.90289932,333,367,352,342,208,195,407,480,1437,1436,926,865,634,676,470,588,280,369,230,379,100,194,5113,5682,267,207,43,38,3,0,0,3,46,41,2667,3168,2231,2304,3238,3740,1669,1771,3830,4452,2687,2936,4834,5426,441,393,1900,731,1591,1.1,1194,2,11096,1777,122,435,91,2264,1783,157,658,475,2107,46,42,4871,5474,462,375,3236,3740,194,246,2704,3487,190,143,194,183,14,19,79,62,1294,1195,516,3641,820,3917,5796,10258,1277,1551,2246,150,155,3288,3146,239,808,199,1083,WA,0.063085797,0.079938717,0.054969812,0.084887808,2396.173743,0.536090835,0.007839957,0.718662702,0.027484906,0.174641795,0.99353289,5.980560049,NotImp,0.202707847
236,30.27976575,145.1639158,-38.01453705,625,581,1390,1282,745,725,711,659,1355,1372,1358,1507,1411,1421,1215,1308,743,704,306,380,91,155,9683,9863,268,231,16,16,3,0,3,0,22,16,4624,4449,4856,5165,4047,3957,5504,5726,8523,8535,4029,3982,9568,9727,298,313,1800,484,1320,1.1,1256,3.1,19905,4491,167,377,164,2737,4524,233,601,634,2238,18,17,9465,9626,465,450,4048,3956,1982,2148,4893,5140,312,288,626,583,8,8,78,49,1354,1204,742,6553,917,6650,6455,19295,2292,2716,914,275,303,5271,4371,176,819,146,921,VIC,0.060587792,0.068826928,0.057269165,0.06224254,636.3538703,0.508942028,0.001908972,1.067567568,0.029036471,0.109313775,1.054472234,28.39874245,NotImp,0.241612399
