id,AREA_SQKM,Long,Lat,Age_0_4_yr_M,Age_0_4_yr_F,Age_5_14_yr_M,Age_5_14_yr_F,Age_15_19_yr_M,Age_15_19_yr_F,Age_20_24_yr_M,Age_20_24_yr_F,Age_25_34_yr_M,Age_25_34_yr_F,Age_35_44_yr_M,Age_35_44_yr_F,Age_45_54_yr_M,Age_45_54_yr_F,Age_55_64_yr_M,Age_55_64_yr_F,Age_65_74_yr_M,Age_65_74_yr_F,Age_75_84_yr_M,Age_75_84_yr_F,Age_85ov_M,Age_85ov_F,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Australian_citizen_M,Australian_citizen_F,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,Total_Total,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,SEO_Males,SEO_Females,Buddhism_M,Buddhism_F,Christianity_Tot_M,Christianity_Tot_F,Hinduism_M,Hinduism_F,Islam_M,Islam_F,Judaism_M,Judaism_F,Other_Religions_Tot_M,Other_Religions_Tot_F,No_Religion_M,No_Religion_F,M_Tot_Volunteer,M_Tot_N_a_volunteer,F_Tot_Volunteer,F_Tot_N_a_volunteer,Total_PDs_Dwellings,Total_PDs_Persons,O_OR_Total,O_MTG_Total,R_Tot_Total,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Tot_LF_M,lfs_Tot_LF_F,M_PGrad_Deg_Total,M_BachDeg_Total,F_PGrad_Deg_Total,F_BachDeg_Total,DEATHS,Infant_Mort,Accidental_Mort,Old_Age_M,Old_Age_F,Density,Stay_at_home,Aboriginal,Foreign,Unemp,Marriage_Prob,Male_Ratio,Dist_Major_City,Imp_State,STATE,AUS_MORT_DTH
347,1.426166259,149.039001,-35.23462257,109,106,162,135,91,90,117,108,250,237,211,209,161,170,133,157,111,117,62,51,11,17,1351,1339,66,57,16,17,0,0,0,0,16,17,1003,1020,351,318,1101,1101,251,238,1237,1216,757,719,1341,1326,49,44,1950,774,1855,1.1,1498,2.4,2760,520,35,85,28,478,511,42,130,68,406,18,16,1347,1327,52,53,1101,1101,28,46,668,766,37,30,50,34,0,0,17,9,487,391,228,852,253,841,1212,2670,331,396,362,34,18,801,704,101,208,76,249,15,0.515384615,0.688461538,0.355086372,2.733205374,3.465765545,0.236084453,0.063339731,5.554702495,1.571976967,2.293666027,0.579427623,9.698512089,Imp,ACT,-0.366349865
348,53.28633608,116.030981,-32.0602418,422,418,736,660,448,384,412,408,949,889,807,716,772,755,712,708,435,446,228,309,64,120,5661,5630,323,184,179,192,3,3,3,3,185,198,3499,3419,2035,1993,4341,4229,1210,1198,4687,4560,1694,1739,5479,5419,359,385,1600,549,1304,1.1,1114,2.6,11642,2164,171,437,100,1954,2139,179,449,466,1502,185,200,5429,5276,369,338,4342,4229,119,124,3244,3401,116,76,305,266,0,0,54,62,1426,1261,439,3846,624,3633,4617,10897,1284,1769,965,203,168,3239,2395,56,277,55,378,64,0.533271719,0.627079482,0.404157044,2.74965358,18.49083022,0.234180139,0.179676674,5.643879908,1.573672055,2.266974596,0.565687038,20.24126477,NotImp,WA,0.038884345
349,9636.989407,116.1320307,-34.4388514,132,124,385,346,141,106,61,55,185,203,323,353,436,397,476,446,328,238,126,112,27,31,2387,2216,232,195,32,40,0,4,0,0,32,44,2010,1839,467,465,2385,2217,101,109,2317,2157,732,840,2344,2204,277,238,1400,453,1012,1.1,837,2.4,5065,1125,71,225,47,635,1123,58,196,134,430,34,41,2452,2268,134,101,2384,2218,19,28,1405,1376,6,10,11,3,5,3,16,24,845,737,639,1293,692,1137,3100,4550,919,497,453,65,34,1324,1129,32,141,27,217,24,0.452444444,0.213333333,0.338365897,2.255772647,9.604546195,0.379218472,0.06749556,4.685612789,1.206039076,1.480461812,0.513962908,277.5296719,NotImp,WA,-0.24873923
350,76.07888855,150.9616133,-31.09222442,485,420,772,793,402,506,426,427,790,854,825,851,830,935,757,836,547,640,353,547,145,371,5959,6802,371,380,444,426,12,18,0,11,456,455,5495,6258,409,410,5700,6595,184,179,5628,6509,1801,2239,5606,6376,909,1073,1500,567,1310,1.1,1019,2.3,13963,2550,140,403,167,1813,2499,206,593,826,1847,454,456,5497,6286,382,439,5700,6595,36,31,4692,5673,23,18,14,12,3,3,26,23,888,805,1002,3517,1414,4014,5725,11981,1721,1474,1806,175,149,3238,3132,115,496,104,749,195,0.46745098,0.477254902,0.610740886,2.531164249,16.78055362,0.294394355,0.361818895,4.671501372,1.327714622,2.214425715,0.651720069,309.4519097,NotImp,NSW,0.61424242
351,16.16126763,141.861007,-12.64206444,172,148,281,274,106,100,101,109,315,319,314,293,270,193,170,108,39,13,8,0,0,0,1638,1428,136,130,129,145,94,80,88,81,311,306,1391,1202,164,197,1436,1246,125,164,1454,1283,485,541,1479,1348,612,368,2000,1240,2647,1.2,2501,2.8,3806,602,55,83,8,569,557,25,74,26,454,310,308,1260,1100,205,148,1435,1246,12,22,955,948,3,0,6,3,0,0,5,5,466,334,244,883,260,724,1171,2828,70,311,593,20,28,1077,813,12,96,19,158,0,0.712624585,0.704318937,0.021558872,2.729684909,4.213886018,0.441127695,1.325041459,5.391376451,1.832504146,2.013266998,0.531762295,2016.71015,Imp,QLD,-0.444473982
352,3.479027581,115.8297162,-32.05216265,127,132,442,378,327,272,320,327,276,255,286,368,460,569,475,479,249,203,100,109,18,31,2962,3051,116,73,3,3,0,0,0,0,3,3,1596,1522,1421,1545,2015,1917,1013,1154,2506,2497,1787,1805,2985,3069,24,30,2000,617,2369,1,2222,3.2,6108,1501,15,67,26,899,1583,38,92,112,787,6,3,3013,3061,61,60,2016,1916,204,228,1955,2077,54,47,35,39,0,0,30,33,636,565,461,1948,570,1940,2071,6053,1077,618,205,64,70,1807,1548,200,660,113,631,15,0.382411726,0.401732179,0.228362184,2.050599201,12.84775868,0.125832224,0.003994674,4.806924101,1.249667111,1.32023968,0.553723404,11.25828797,NotImp,WA,-0.28424239
353,83.0693951,142.2144938,-36.73176211,561,518,1030,989,565,543,484,493,905,927,951,1010,1001,1087,913,968,648,758,467,625,142,308,7206,7769,462,458,126,131,4,5,0,0,130,136,6839,7333,442,512,7146,7659,247,293,7105,7659,1878,2350,7145,7670,478,399,1192,531,1202,1.1,932,2.3,15692,3173,179,423,194,2106,3176,212,598,867,1867,131,135,7240,7822,295,270,7145,7659,26,41,5105,5975,33,24,37,38,6,0,12,23,1744,1505,1610,3976,2010,4229,7048,14816,2304,2097,1777,157,138,4074,3614,90,357,75,692,139,0.487866373,0.440592499,0.532766226,2.462192817,22.15557879,0.289855072,0.085066163,4.743541273,1.327032136,1.907687461,0.61351432,271.3553951,NotImp,VIC,0.604675992
354,32.08645967,151.3847509,-33.50853479,253,248,718,685,367,278,246,229,357,368,598,666,754,827,783,797,628,628,322,356,102,126,4791,4933,337,274,81,90,3,0,3,3,87,93,4110,4239,725,725,4751,4842,132,170,4610,4719,1807,1846,4721,4902,243,190,2000,553,1458,1.1,1149,2.5,10055,2406,123,308,145,1171,2397,143,431,381,926,88,91,4772,4907,266,212,4752,4841,37,42,3472,3843,11,7,5,9,17,27,16,17,1110,879,769,3022,1010,2976,5136,9625,1777,1368,585,134,120,2524,2220,155,467,109,580,65,0.401496259,0.243557772,0.461154965,2.166597424,15.78898142,0.253842958,0.077274616,4.260905692,1.098462817,1.396759452,0.559398496,43.16936281,NotImp,NSW,0.197147134
355,1.674194801,149.0272025,-35.23241551,146,121,195,190,81,102,85,69,247,237,268,250,195,185,135,178,143,147,41,58,7,11,1480,1483,62,65,21,5,0,0,0,0,21,5,1155,1146,344,364,1270,1244,238,269,1405,1409,737,739,1482,1496,26,18,1950,774,1856,1.1,1591,2.6,3022,606,29,102,25,444,609,46,141,80,360,20,3,1486,1507,36,39,1269,1245,21,41,871,933,22,18,34,27,0,0,5,13,489,434,190,959,281,896,1241,2978,353,507,279,34,33,885,771,95,187,63,240,10,0.521452145,0.521452145,0.355848435,2.517298188,4.039267478,0.2092257,0.042833608,5.449752883,1.512355848,1.89785832,0.588369441,10.73795053,Imp,ACT,-0.384301811
356,61.67470959,144.616685,-38.23433001,91,88,224,207,98,78,61,45,106,130,187,229,236,270,340,363,316,360,213,254,56,120,1724,1928,203,216,4,8,0,0,0,0,4,8,1614,1821,201,210,1799,2005,40,55,1762,1987,808,976,1668,1871,176,171,1517,563,1379,1,1012,2.2,3884,1017,40,123,66,368,1021,49,170,274,335,6,9,1823,2032,99,102,1800,2006,14,13,1171,1391,5,3,0,0,0,4,6,6,544,570,521,979,696,1022,3355,3538,908,349,341,40,27,861,787,92,273,77,364,36,0.306784661,0.14847591,0.721021611,1.957760314,6.98408977,0.411591356,0.011787819,3.758349705,0.872298625,1.31237721,0.62037037,55.72318605,NotImp,VIC,-0.03105663
357,5.887788409,115.7432985,-31.78432172,336,303,784,742,455,425,404,351,471,486,748,848,895,955,779,786,368,343,157,217,50,102,5116,5343,330,216,20,20,0,0,5,0,25,20,3020,3031,2178,2320,4833,4899,379,488,4496,4654,2369,2612,5053,5295,177,158,2167,734,2096,1,1827,2.8,10683,2486,76,256,83,1425,2550,104,379,268,1212,27,19,5192,5333,229,207,4834,4898,37,71,3340,3773,21,17,28,35,9,9,17,20,1516,1250,664,3390,947,3324,4155,10347,1467,1608,643,114,100,3257,2880,166,587,109,786,46,0.437248592,0.330651649,0.266184158,2.140329715,21.2945842,0.219541616,0.020104544,4.88017692,1.349819059,1.456775231,0.569642308,21.67013782,NotImp,WA,-0.059187207
358,73.32591228,150.4871508,-34.45908286,233,249,484,579,280,364,186,203,308,345,452,501,516,599,569,578,410,484,267,305,75,116,3554,4111,224,212,64,77,4,3,11,3,79,83,3025,3423,550,654,3429,3918,181,219,3371,3871,1119,1388,3421,3745,314,515,1800,497,1290,1.1,989,2.4,7996,1593,92,263,97,1014,1590,139,379,360,1029,81,80,3514,4056,185,187,3430,3919,30,39,2539,3018,14,9,8,14,7,10,15,31,780,785,512,2254,895,2307,3386,7167,1201,950,756,75,83,1838,1760,95,323,109,425,83,0.460138104,0.320778406,0.567754078,2.444165621,10.51574336,0.273525721,0.111041405,4.813676286,1.205144291,1.971141782,0.636296732,37.42123518,NotImp,NSW,0.062286586
359,5.734811493,145.7458375,-16.95924587,191,209,349,316,172,174,222,198,330,371,307,326,297,280,280,272,140,133,80,96,28,55,2250,2310,144,122,162,201,129,138,71,87,362,426,1657,1681,407,457,1792,1817,294,356,1881,1936,671,741,2062,2116,558,549,1343,525,1086,1.2,875,2.4,5283,625,67,210,45,906,623,86,232,178,789,364,423,1741,1758,289,251,1792,1816,25,21,1404,1550,0,0,18,15,0,3,25,25,500,445,226,1302,300,1324,2001,4180,357,416,922,136,105,1133,1013,20,101,18,160,42,0.8928,0.8448,0.453674121,3.766773163,4.259064589,0.424920128,1.57827476,7.166134185,1.977635783,3.769968051,0.588948134,1387.442128,Imp,QLD,-0.259053607
360,5.465700115,150.9699533,-33.84548307,808,840,1339,1168,685,602,648,708,1509,1612,1288,1265,1167,1211,913,866,530,596,339,528,120,278,9091,9463,256,210,71,73,3,7,5,0,79,80,5045,5260,3647,3713,4018,4167,4715,4889,7621,7956,3234,3485,8814,9130,473,517,1950,466,1192,1.2,1030,2.8,18935,3588,252,538,179,2643,3590,337,715,811,2215,78,81,8656,8957,614,633,4019,4167,296,353,5590,6120,211,199,1548,1505,3,3,128,103,848,688,587,5842,831,6063,6746,17944,1802,2057,2193,359,289,4505,3534,187,611,155,790,139,0.607302118,0.617892977,0.390638061,2.660908331,23.60993027,0.129841181,0.046531067,5.639732516,1.335748119,1.978545556,0.600086843,22.02436298,NotImp,NSW,0.453030434
361,2.691687872,153.0702548,-27.41774817,137,130,279,296,127,163,135,113,279,274,318,342,383,358,254,257,147,165,85,90,30,55,2040,2145,134,96,11,18,3,0,3,0,17,18,1588,1719,431,421,1860,1970,168,180,1802,1945,1075,1137,1986,2137,154,99,2500,828,2417,1.1,1898,2.6,4374,883,54,152,42,630,864,64,182,133,571,18,18,2014,2122,143,101,1860,1970,15,25,1498,1702,7,9,10,9,3,6,16,13,395,319,287,1323,424,1273,1729,4125,548,565,447,40,48,1290,1147,112,313,67,385,18,0.463193658,0.44394111,0.350678733,2.437782805,5.731151682,0.260180995,0.04638009,4.82239819,1.513574661,1.93438914,0.590418531,7.510662796,Imp,QLD,-0.252393034
362,7351.056418,146.3324292,-43.01347011,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,0,3,0,7,3,0,1125,0,1,0,0,16,0,3,0,0,0,4,0,0,0,0,0,0,3,3,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.333333333,589.6234012,NotImp,TAS,-0.460884819
363,1356.113319,152.7596554,-30.68911734,192,212,544,477,276,208,145,111,221,234,351,464,622,669,689,610,453,388,171,195,54,50,3493,3443,224,176,224,214,0,6,4,0,228,220,3191,3078,346,389,3494,3400,85,113,3438,3362,828,960,3508,3484,118,85,1144,381,890,1.1,755,2.5,7194,1453,104,340,86,999,1456,117,358,252,748,228,220,3335,3286,156,112,3494,3401,53,51,2273,2373,4,10,5,3,3,3,36,30,968,816,631,2119,770,1975,3241,6992,1333,894,512,176,114,1578,1404,33,215,37,275,43,0.520302822,0.228492774,0.435350757,2.557083906,9.449813062,0.275103164,0.310866575,5.112792297,1.163686382,1.914030261,0.532137079,304.0264847,NotImp,NSW,-0.108603091
364,2.85481786,145.0806392,-37.86734706,273,268,561,528,284,215,278,213,398,371,563,661,559,580,399,390,224,250,127,181,77,186,3566,3699,176,144,11,8,3,0,0,0,14,8,2729,2733,901,978,2917,2931,722,800,3296,3393,2009,2045,3555,3608,93,178,2275,672,2371,1.1,1761,2.8,7430,1534,56,134,70,1118,1559,61,259,314,853,14,9,3608,3713,119,119,2917,2931,92,106,2036,2307,66,60,38,38,33,40,28,19,1129,1006,630,2125,804,2092,2802,7161,929,898,723,112,94,2038,1757,277,694,207,764,56,0.54041721,0.398305085,0.401954397,2.456026059,10.50104934,0.208469055,0.016286645,5.205863192,1.388925081,1.790228013,0.578852237,11.88498355,NotImp,VIC,0.055677783
365,5.256537374,151.0518162,-33.93104213,834,734,1567,1395,783,728,745,686,1447,1434,1222,1286,1216,1256,947,858,606,527,301,392,96,139,9576,9244,188,190,45,38,0,0,0,3,45,41,4539,4366,4387,4348,2037,1939,6971,6850,7862,7712,3454,3344,9177,8924,574,463,1950,358,994,1.4,930,3.3,19139,3795,218,430,137,2787,3766,296,570,584,2085,49,40,8966,8758,750,636,2038,1939,598,653,4696,4702,85,83,2916,2723,0,0,18,21,566,501,471,5910,580,5865,5819,18100,1700,1825,1711,423,280,4184,2776,172,588,123,656,104,0.606324111,0.562055336,0.278714436,2.627239199,24.95859697,0.099578504,0.022655427,5.557692308,1.17597471,1.73682824,0.553048066,15.97032906,NotImp,NSW,0.210392925
366,105.5824314,153.0637914,-27.06439016,394,412,879,831,394,397,269,276,614,645,765,861,847,894,1003,1084,968,932,422,411,95,93,6285,6504,365,333,137,197,14,4,4,10,155,211,5205,5290,1053,1194,6147,6317,158,213,5870,6071,1620,1808,6203,6421,303,298,1777,439,1005,1.1,894,2.5,13225,2951,209,572,182,1463,2982,263,602,489,1256,153,213,6142,6304,354,320,6146,6318,47,81,4210,4659,3,3,11,10,3,3,27,24,1611,1412,705,4183,1055,4104,5796,12623,1967,1543,1456,249,219,2897,2525,53,232,36,372,93,0.437478821,0.30159268,0.486449864,2.304200542,19.15440333,0.236449864,0.130081301,4.547425474,1.055555556,1.546070461,0.573105298,45.38962164,Imp,QLD,0.228338049
367,5.812530878,151.1555521,-33.91125939,807,804,1063,1038,521,501,889,896,2329,2424,2227,2235,1682,1605,1183,1237,796,840,548,597,149,242,11739,12017,453,404,172,227,8,8,3,5,183,240,6365,6628,4979,5038,6164,6377,5268,5395,9686,10195,6038,6310,11059,11504,1024,822,2330,617,1611,1.2,1405,2.5,24411,4024,310,786,176,5026,3939,325,947,807,4563,183,238,11213,11511,797,671,6164,6376,935,1035,5513,6114,353,226,630,532,41,40,100,99,3385,3325,1192,8095,1661,8041,9908,22562,2352,2665,3855,452,370,6812,6213,671,1803,763,2267,199,0.463966203,0.801441352,0.417142857,3.089689441,26.44661956,0.212919255,0.107826087,6.529937888,1.784347826,3.057142857,0.597124724,6.799537026,NotImp,NSW,0.609999935
368,3277.992013,142.7109788,-38.09484867,248,243,488,533,249,205,170,162,304,325,430,416,522,504,502,407,303,265,136,166,46,82,3203,3111,196,196,50,50,0,3,5,0,55,53,3037,2958,219,217,3238,3155,44,46,3127,3048,723,1050,3196,3072,87,100,1192,541,1273,1.1,1050,2.6,6456,1416,93,192,61,900,1403,73,176,217,663,56,52,3230,3146,112,110,3236,3155,10,10,2278,2347,0,0,0,7,5,4,15,23,769,624,777,1677,873,1475,2944,6268,1038,737,525,66,51,1940,1508,16,108,29,284,41,0.516242938,0.329096045,0.362032463,2.388849682,9.853109427,0.27664079,0.079745942,4.67748765,1.405081157,1.558927311,0.54677686,199.9222549,NotImp,VIC,-0.13045626
369,271.9202157,137.6712284,-34.04380114,121,110,216,201,104,88,75,80,139,174,194,223,266,267,356,411,363,361,157,203,45,83,1838,2024,198,177,54,59,3,0,0,0,57,59,1695,1833,269,300,1947,2109,38,51,1872,2052,376,505,1839,1999,123,125,1083,386,875,1.1,717,2.2,4085,1008,59,171,57,403,1018,40,210,262,362,56,60,1920,2080,62,61,1949,2108,3,11,1227,1490,4,0,7,3,0,0,3,3,613,526,393,1204,543,1253,3064,3840,826,462,410,66,41,846,771,10,58,7,121,53,0.323412698,0.217261905,0.64122894,2.021803766,7.268991642,0.371655104,0.117938553,4.132804757,0.879088206,1.451932607,0.608852006,130.094046,Imp,SA,-0.120261631
370,1498.816833,145.8959832,-36.14726468,63,69,173,172,99,86,51,39,89,100,157,153,221,208,221,214,165,134,57,53,16,19,1222,1171,91,76,15,12,3,0,0,0,18,12,1144,1109,104,97,1244,1184,22,38,1217,1174,250,353,1232,1183,35,20,1085,471,1051,1.1,909,2.5,2468,596,22,116,32,310,594,26,88,84,215,16,11,1252,1215,46,19,1244,1184,4,11,920,922,3,0,0,0,0,0,5,6,252,218,279,701,298,655,1357,2413,442,353,148,33,16,709,587,3,35,13,105,14,0.406040268,0.214765101,0.345058626,2.169179229,4.057292697,0.279731993,0.055276382,4.34840871,1.21440536,1.415410385,0.523289971,203.01514,NotImp,VIC,-0.346590915
371,36.1445577,150.5538679,-23.30207214,340,321,639,625,344,320,342,311,592,647,603,618,574,653,446,475,271,310,151,160,27,63,3989,4328,340,172,187,185,8,20,18,13,213,218,3489,3698,544,524,3672,3875,385,370,3677,3898,1532,1604,3853,4189,439,378,1800,679,1735,1.1,1471,2.7,8858,1795,61,196,69,1229,1787,136,293,250,1091,214,217,3853,4031,261,254,3672,3875,48,54,2957,3282,58,47,43,38,3,0,19,24,759,685,603,2461,719,2557,3274,8043,873,1141,946,91,91,2418,2182,117,321,69,493,44,0.534818942,0.503064067,0.296770601,2.320155902,11.84397353,0.285077951,0.254454343,4.589643653,1.396993318,1.741648107,0.609584405,525.7306369,Imp,QLD,-0.19284089
372,4.301685955,150.9440233,-33.84308184,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,6,0,0,3,3,3,0,0,0,383,0,0,1125,3,6,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,3,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,3,0,3,0,12,5,6,0.428571429,24.43392551,NotImp,NSW,-0.460842133
373,5.453125522,152.9522142,-27.41447025,259,226,452,375,199,206,189,191,482,515,496,525,358,418,340,399,244,296,164,328,87,261,3112,3601,157,138,86,84,11,10,0,8,97,102,2646,2981,480,609,2928,3378,216,243,2950,3402,1290,1481,3098,3496,79,180,2000,576,1424,1.1,1147,2.4,6855,1283,61,192,101,921,1287,110,343,466,931,100,101,3064,3541,104,99,2928,3379,34,45,2072,2634,11,3,8,8,4,3,17,27,854,751,463,1928,641,2305,2923,6594,836,852,844,92,83,1660,1610,96,329,87,473,67,0.528448948,0.524551832,0.689252336,2.619158879,8.333754773,0.229750779,0.163551402,5.241433022,1.357476636,2.300623053,0.662885502,9.430900652,Imp,QLD,0.197002323
374,6.687513002,115.8661347,-32.07510975,296,255,746,655,519,472,514,432,523,512,617,732,899,1044,941,910,333,310,129,142,32,80,5258,5338,291,206,23,13,0,3,0,0,23,16,3463,3449,1923,1990,4543,4525,869,934,4741,4801,2811,2864,5317,5410,64,54,1900,741,2374,1,2120,3,10847,2647,65,188,60,1550,2700,77,311,243,1303,25,16,5386,5438,138,90,4542,4524,179,182,3367,3646,82,78,60,47,7,0,59,62,1442,1258,766,3549,1013,3464,3941,10725,1602,1575,465,138,109,3522,3141,230,876,145,950,30,0.378163959,0.360785795,0.200906344,2.046450151,22.6498464,0.187688822,0.014728097,4.610271903,1.371223565,1.380287009,0.555010512,13.53907388,NotImp,WA,-0.148670272
375,21.69626203,153.2608173,-27.56757027,416,385,1045,989,526,492,372,351,578,613,888,1049,1027,1073,715,711,424,430,204,287,85,148,5974,6355,305,174,63,67,5,3,8,10,76,80,4419,4567,1624,1709,5739,5916,329,404,5331,5570,2350,2553,5938,6278,164,212,2200,662,1834,1,1704,3,12594,2854,97,294,91,1482,2882,138,401,422,1313,76,81,6001,6266,203,182,5741,5914,48,69,4336,4769,6,12,23,24,15,7,15,21,1332,1130,817,3695,1084,3781,4319,12216,1133,2010,807,145,156,3565,3286,137,441,106,558,82,0.501051156,0.325508059,0.302977233,2.193695271,18.50113366,0.167775832,0.059194396,4.617513135,1.303327496,1.402101576,0.579699849,25.75280128,Imp,QLD,0.113872921
376,81.54129002,150.7267953,-33.65184194,206,218,496,497,286,257,417,233,453,380,520,495,537,479,442,374,217,178,63,65,15,18,3532,3080,120,113,165,125,5,3,4,3,174,131,2869,2585,612,469,2679,2626,328,279,2847,2757,578,731,2952,2867,659,262,2173,576,1570,1.2,1568,3.4,6740,1407,77,199,54,1219,1341,72,180,103,779,174,131,3307,2925,173,136,2678,2627,22,26,2436,2445,3,7,19,17,0,0,11,15,421,314,258,2021,340,1816,1840,5821,623,737,330,72,50,1777,1437,29,84,31,156,29,0.507462687,0.487562189,0.185369318,2.563920455,9.273246678,0.165482955,0.223011364,4.455965909,1.297585227,1.799715909,0.489426908,50.45366444,NotImp,NSW,-0.327305487
377,63.73996375,150.1817491,-35.70111499,232,222,422,457,216,183,132,145,326,331,391,407,416,474,625,652,522,540,294,292,77,148,3363,3613,291,237,205,219,3,3,0,3,208,225,2903,3044,490,555,3263,3480,152,150,3255,3450,876,947,3264,3482,390,365,1500,420,931,1.1,769,2.3,7500,1588,85,331,110,885,1596,123,356,390,711,209,223,3205,3400,239,229,3263,3478,24,35,2438,2689,0,3,8,3,0,3,12,16,741,718,496,2162,622,2239,4099,6746,1200,680,946,122,91,1441,1324,41,156,34,232,84,0.405541562,0.296599496,0.616740088,2.349905601,10.5039134,0.332284456,0.274386407,4.54562618,0.964128383,1.751415985,0.596222325,106.1191298,NotImp,NSW,0.118260953
378,2048.593516,148.456962,-21.05090583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,3,0,0,3,3,0,3,4,0,10,7,0,250,0,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,0,3,3,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,0.75,850.6168292,Imp,QLD,-0.460868967
379,29.39823337,115.9967658,-32.21339394,425,347,644,656,284,304,299,322,605,623,595,616,482,518,406,403,200,177,83,93,25,50,3791,3972,256,138,49,63,3,5,0,0,52,68,2884,2919,961,1030,3669,3752,190,216,3473,3544,1037,1312,3770,3934,111,125,2167,720,1797,1.1,1696,3,7939,1604,83,161,33,1102,1635,104,234,134,996,52,68,3813,3921,183,120,3668,3753,43,49,2199,2534,5,4,19,25,4,0,15,21,1327,1149,420,2351,548,2383,2832,7705,575,1573,400,92,87,2362,1927,28,166,23,233,36,0.617830424,0.577930175,0.199376947,2.429283489,13.70978068,0.245482866,0.076635514,5.226168224,1.525856698,1.657320872,0.603377386,31.7472551,NotImp,WA,-0.256056917
380,5.084927468,144.9696062,-37.70523486,447,466,791,809,382,370,470,359,934,862,852,781,685,699,504,514,439,610,555,665,167,235,6062,6205,166,164,26,25,0,3,0,0,26,28,2924,3048,2896,2963,2074,2023,3789,4015,4883,5129,2163,1980,5856,5975,368,368,1625,362,994,1.2,865,2.8,12565,2647,134,270,192,1747,2632,140,331,744,1248,22,30,5811,5995,393,345,2072,2022,95,96,3398,3862,126,77,1596,1483,0,0,82,55,479,407,358,4099,455,4132,4635,11831,2003,1030,1007,204,147,2741,1827,200,440,109,484,135,0.474877219,0.488477522,0.570241692,2.561933535,18.13391204,0.124622356,0.020392749,5.262462236,1.090634441,1.711480363,0.583975064,12.11879687,NotImp,VIC,0.583775081
381,19.27420733,115.6333263,-33.3537562,531,481,1000,929,558,535,592,491,1129,1154,1133,1131,1194,1187,1088,1194,682,714,407,549,142,289,7822,8175,634,480,187,225,5,6,4,0,196,231,6129,6346,1757,1802,7264,7587,646,625,7036,7405,2530,2878,7600,7898,908,732,1647,598,1493,1.1,1140,2.2,17139,3166,261,665,180,2649,3145,281,876,793,2153,197,231,7742,7960,517,463,7264,7586,54,106,4728,5408,64,33,56,56,3,6,40,46,2490,2150,1092,5153,1445,5214,8040,15496,2012,2081,2613,251,213,4734,3898,135,662,108,842,171,0.467782691,0.511686671,0.490053679,2.643195453,27.14490019,0.351752447,0.137669719,5.281654563,1.5620461,2.310072624,0.591969355,157.0926428,NotImp,WA,0.562470271
